time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/policy_gradient_loss,train/entropy_loss,train/approx_kl,train/explained_variance,rollout/ep_rew_mean,train/clip_fraction,train/n_updates,rollout/ep_len_mean,train/learning_rate,train/value_loss,train/clip_range,train/std
464,1080,879,950272,-0.41101083159446716,-0.006459233839996159,-39.801102828979495,0.007820287,0.6538498997688293,227.97857488000002,0.12470703125,2293,300.0,0.0002,0.0063585661817342045,0.2,0.46027621626853943
465,1080,881,952320,-0.4061458706855774,-0.005280316201969981,-39.83337593078613,0.0075552454,0.6225326657295227,228.17370133999992,0.10439453125,2298,300.0,0.0002,0.006053759530186653,0.2,0.46050575375556946
466,1080,883,954368,-0.4189273715019226,-0.00860260466579348,-39.86549339294434,0.011198403,0.578773021697998,228.17689988,0.1103515625,2303,300.0,0.0002,0.0073101243004202844,0.2,0.4607475697994232
467,1080,884,956416,-0.41705968976020813,-0.007006948022171855,-39.90075244903564,0.01061506,0.6141350865364075,229.32006599999994,0.0951171875,2308,300.0,0.0002,0.006597378710284829,0.2,0.4610527455806732
468,1080,886,958464,-0.4075881838798523,-0.006485297239851207,-39.93770141601563,0.011394109,0.5769101977348328,232.13172373,0.14892578125,2313,300.0,0.0002,0.006627439684234559,0.2,0.4613005220890045
469,1081,888,960512,-0.414278119802475,-0.0052164468681439756,-39.97014122009277,0.008230124,0.6143509149551392,232.53636092,0.1189453125,2318,300.0,0.0002,0.006750906002707779,0.2,0.4615507423877716
470,1081,890,962560,-0.4134789705276489,-0.008195734699256718,-40.00619010925293,0.008909453,0.6760110855102539,232.28426505999997,0.1017578125,2323,300.0,0.0002,0.008067947905510664,0.2,0.4617931544780731
471,1081,891,964608,-0.4062518775463104,-0.006537712644785643,-40.03618488311768,0.009640116,0.611579418182373,232.28426505999997,0.098828125,2328,300.0,0.0002,0.00919952979311347,0.2,0.4619859457015991
472,1081,893,966656,-0.41736164689064026,-0.008797610981855542,-40.06250267028808,0.010865465,0.5254632234573364,232.17829615000002,0.1068359375,2333,300.0,0.0002,0.007384964590892195,0.2,0.4622100293636322
473,1082,895,968704,-0.4114842712879181,-0.008537728805094957,-40.092786598205564,0.009798012,0.6461923718452454,232.23445069,0.11806640625,2338,300.0,0.0002,0.006981631368398666,0.2,0.46240708231925964
474,1082,897,970752,-0.4228968918323517,-0.011261022463440896,-40.11566524505615,0.011503389,0.6283797025680542,231.61017693999997,0.1357421875,2343,300.0,0.0002,0.007393138017505407,0.2,0.46257856488227844
475,1082,898,972800,-0.41452643275260925,-0.00650577952619642,-40.143972396850586,0.0086496435,0.6020654439926147,231.88682332,0.10498046875,2348,300.0,0.0002,0.007174285314977169,0.2,0.4628145098686218
476,1082,900,974848,-0.4220309853553772,-0.006764786527492106,-40.17732048034668,0.0074414527,0.6267338991165161,231.64412925,0.11513671875,2353,300.0,0.0002,0.0066317284014076,0.2,0.4630977511405945
477,1082,902,976896,-0.41031917929649353,-0.008942777838092298,-40.217051887512206,0.014411993,0.6875852346420288,233.03874059999998,0.136328125,2358,300.0,0.0002,0.007053241948597133,0.2,0.46338966488838196
478,1083,903,978944,-0.4184197187423706,-0.00821551529224962,-40.256151580810545,0.011934452,0.6184778213500977,233.03874059999998,0.16005859375,2363,300.0,0.0002,0.00771373575553298,0.2,0.4636576771736145
479,1083,905,980992,-0.4147922992706299,-0.001971149630844593,-40.28536262512207,0.010086035,0.6179065704345703,234.13016722000003,0.18388671875,2368,300.0,0.0002,0.007033872278407216,0.2,0.4638277590274811
480,1083,907,983040,-0.40999338030815125,-0.009099419275298715,-40.31300716400146,0.012352981,0.7080047130584717,233.68857505999992,0.10830078125,2373,300.0,0.0002,0.005044607887975871,0.2,0.4641370177268982
481,1083,908,985088,-0.41562169790267944,-0.008796225138939916,-40.354936599731445,0.0078842975,0.6681182384490967,230.07740679999998,0.1021484375,2378,300.0,0.0002,0.00833985540084541,0.2,0.4644083082675934
482,1084,910,987136,-0.42273905873298645,-0.010216094716452063,-40.38367614746094,0.0117029715,0.6531206369400024,230.35135895999997,0.097265625,2383,300.0,0.0002,0.007284877612255514,0.2,0.4645638167858124
483,1084,912,989184,-0.4120234549045563,-0.0034085461404174565,-40.40593299865723,0.007767739,0.6647719144821167,230.14757681999998,0.11044921875,2388,300.0,0.0002,0.00586029295809567,0.2,0.4648043215274811
484,1083,914,991232,-0.4166409969329834,-0.007423692918382585,-40.44017906188965,0.009910032,0.653767466545105,228.87345393999996,0.13046875,2393,300.0,0.0002,0.006414980604313314,0.2,0.46504563093185425
485,1083,916,993280,-0.4199894666671753,-0.006881168903782963,-40.47162418365478,0.010993287,0.6652860641479492,228.87345393999996,0.11455078125,2398,300.0,0.0002,0.0061720984522253275,0.2,0.4652891457080841
486,1084,917,995328,-0.4034145772457123,-0.003573422646149993,-40.50792045593262,0.015156403,0.6868116855621338,229.57120694000002,0.13310546875,2403,300.0,0.0002,0.007924586650915444,0.2,0.4656014144420624
487,1084,919,997376,-0.40494030714035034,-0.005188934947364032,-40.54491271972656,0.0119931195,0.6789374351501465,228.58650841000002,0.11796875,2408,300.0,0.0002,0.007229136698879301,0.2,0.4658313989639282
488,1084,921,999424,-0.4236413538455963,-0.007671454478986562,-40.574174118041995,0.007908063,0.6396471858024597,228.31534838,0.11396484375,2413,300.0,0.0002,0.004531317017972469,0.2,0.4660593569278717
489,1085,923,1001472,-0.41718462109565735,-0.00754401353187859,-40.611615371704104,0.00804411,0.5931199789047241,228.27244709000001,0.1193359375,2418,300.0,0.0002,0.0047472572652623056,0.2,0.46638384461402893
490,1085,924,1003520,-0.4242474138736725,-0.005346002290025353,-40.64831142425537,0.011146425,0.5856022834777832,228.66650837999998,0.11943359375,2423,300.0,0.0002,0.006049850513227284,0.2,0.4665626287460327
491,1085,926,1005568,-0.4187512695789337,-0.010393492854200303,-40.66325664520264,0.01032086,0.6118207573890686,228.66650837999998,0.15234375,2428,300.0,0.0002,0.0064876841381192206,0.2,0.466654509305954
492,1085,928,1007616,-0.42184218764305115,-0.009041514387354255,-40.68310279846192,0.004970121,0.6041099429130554,228.23365063999998,0.12001953125,2433,300.0,0.0002,0.009899017820134758,0.2,0.46687063574790955
493,1084,931,1009664,-0.4250829815864563,-0.007002558978274465,-40.71532649993897,0.013605593,0.6523427963256836,227.65999354000004,0.14599609375,2438,300.0,0.0002,0.0072868192102760075,0.2,0.4671565294265747
494,1083,933,1011712,-0.4261734187602997,-0.009332226729020477,-40.75702896118164,0.015873866,0.5776357054710388,228.22719756000004,0.127734375,2443,300.0,0.0002,0.0073246029671281574,0.2,0.46748608350753784
495,1083,935,1013760,-0.4151656925678253,-0.006070377235300839,-40.79723491668701,0.009327801,0.6213567852973938,228.10654699999998,0.15625,2448,300.0,0.0002,0.005527063179761172,0.2,0.4677627980709076
496,1083,937,1015808,-0.4130626618862152,-0.006161791016347706,-40.833662605285646,0.014080035,0.6511012315750122,227.95698255000002,0.14248046875,2453,300.0,0.0002,0.007263949257321656,0.2,0.46803727746009827
497,1083,939,1017856,-0.41624167561531067,-0.0066998610505834225,-40.86571445465088,0.013075752,0.5742876529693604,227.77470052999996,0.10791015625,2458,300.0,0.0002,0.007919421861879527,0.2,0.4682350158691406
498,1083,941,1019904,-0.4274134933948517,-0.010620698239654303,-40.89276351928711,0.009920789,0.6570921540260315,227.77470052999996,0.1056640625,2463,300.0,0.0002,0.005148983793333173,0.2,0.4684879779815674
499,1083,942,1021952,-0.4149216413497925,-0.006878922111354768,-40.92498302459717,0.012389283,0.5882177948951721,228.04740605000003,0.11435546875,2468,300.0,0.0002,0.008663891488686204,0.2,0.46865972876548767
500,1083,944,1024000,-0.4253512918949127,-0.007978301239199936,-40.94910373687744,0.00768917,0.5782017707824707,228.56980693000003,0.083203125,2473,300.0,0.0002,0.0073515652446076276,0.2,0.46891820430755615
501,1084,946,1026048,-0.4203568994998932,-0.010834060795605182,-40.99157371520996,0.0089688795,0.6139178276062012,228.89549619,0.12080078125,2478,300.0,0.0002,0.010410790471360088,0.2,0.46928733587265015
502,1084,948,1028096,-0.4144430458545685,-0.008459049463272094,-41.032762145996095,0.0072517144,0.6582670211791992,229.57958270999998,0.0775390625,2483,300.0,0.0002,0.008485910715535283,0.2,0.46950438618659973
503,1084,949,1030144,-0.3944448232650757,-0.003213580573598544,-41.052903238932295,0.020381384,0.6428945064544678,230.89879637999994,0.141796875,2487,300.0,0.0002,0.007661143348862727,0.2,0.4696204364299774
504,1084,951,1032192,-0.42593804001808167,-0.008054564171470702,-41.07261276245117,0.011857962,0.5208456516265869,230.39783848000002,0.123828125,2492,300.0,0.0002,0.006189090549014509,0.2,0.4698341488838196
505,1084,953,1034240,-0.41476327180862427,-0.006483556423336268,-41.112573051452635,0.008798215,0.6864643096923828,230.39783848000002,0.08701171875,2497,300.0,0.0002,0.005983862210996449,0.2,0.4702029824256897
506,1084,955,1036288,-0.4234669506549835,-0.005176878056954592,-41.15391445159912,0.0057739993,0.4893091320991516,229.12541158,0.1083984375,2502,300.0,0.0002,0.010429724724963308,0.2,0.47042518854141235
507,1084,957,1038336,-0.42167913913726807,-0.00993316383101046,-41.17798080444336,0.009400795,0.6062939167022705,228.51340123000003,0.11171875,2507,300.0,0.0002,0.007499931007623672,0.2,0.47060075402259827
508,1084,959,1040384,-0.4223363697528839,-0.00894175167195499,-41.209747314453125,0.0070838667,0.6634712219238281,227.53865451,0.08662109375,2512,300.0,0.0002,0.007461459701880812,0.2,0.4709590673446655
509,1084,961,1042432,-0.41498568654060364,-0.00916729758027941,-41.25510959625244,0.0105400905,0.6811223030090332,228.75317468,0.10869140625,2517,300.0,0.0002,0.00815614655148238,0.2,0.47120168805122375
510,1084,963,1044480,-0.41239050030708313,-0.007418363075703383,-41.27884025573731,0.01016553,0.5921379327774048,229.44342415,0.10009765625,2522,300.0,0.0002,0.007455648900941014,0.2,0.47137629985809326
511,1084,964,1046528,-0.4227270781993866,-0.006767025962471962,-41.310726165771484,0.01164013,0.42623698711395264,230.53419694000002,0.140625,2527,300.0,0.0002,0.006289157853461802,0.2,0.47168511152267456
512,1084,966,1048576,-0.3980461359024048,-0.0004320660441675607,-41.34443888944738,0.031118853,0.6083315014839172,230.53419694000002,0.17359834558823528,2532,300.0,0.0002,0.006726384382037555,0.2,0.47186410427093506
513,1085,967,1050624,-0.41013333201408386,-0.004434114570418994,-41.36564966837565,0.023367235,0.6061267256736755,228.81261731000004,0.143359375,2536,300.0,0.0002,0.0078474930798014,0.2,0.4720127582550049
514,1085,969,1052672,-0.42179936170578003,-0.008035460067912937,-41.39427661895752,0.007924545,0.6848344206809998,229.91624532000003,0.1064453125,2541,300.0,0.0002,0.007297358964569867,0.2,0.47235339879989624
515,1085,971,1054720,-0.42754143476486206,-0.007838984800036997,-41.43790454864502,0.007972598,0.6719646453857422,229.8103151699999,0.0896484375,2546,300.0,0.0002,0.006765788746997714,0.2,0.4726160168647766
516,1086,972,1056768,-0.4243556261062622,-0.00987836077110842,-41.47097396850586,0.0123933125,0.6679359078407288,227.86728501,0.1037109375,2551,300.0,0.0002,0.007842434104532003,0.2,0.47287899255752563
517,1086,974,1058816,-0.4267446994781494,-0.005633709894027561,-41.50614852905274,0.009527588,0.646055281162262,227.97006178000007,0.13935546875,2556,300.0,0.0002,0.009426291729323567,0.2,0.4731472432613373
518,1086,976,1060864,-0.4237489700317383,-0.009395164716988803,-41.544285202026366,0.011603737,0.6692713499069214,226.22740759000004,0.13251953125,2561,300.0,0.0002,0.00604642687831074,0.2,0.4735109508037567
519,1086,977,1062912,-0.42633387446403503,-0.00812877134885639,-41.59357852935791,0.007396958,0.5570993423461914,226.22740759000004,0.1107421875,2566,300.0,0.0002,0.006168329552747309,0.2,0.47379380464553833
520,1087,979,1064960,-0.420110285282135,-0.005579543556086719,-41.61640625,0.0062936917,0.5208837985992432,227.43668708000004,0.10458984375,2571,300.0,0.0002,0.006495766178704798,0.2,0.4738796651363373
521,1087,981,1067008,-0.43545761704444885,-0.009026761632412672,-41.63032264709473,0.009949028,0.660010576248169,227.24490525000004,0.07421875,2576,300.0,0.0002,0.005850988416932523,0.2,0.4740334749221802
522,1087,982,1069056,-0.4284701645374298,-0.005859627667814493,-41.65590229034424,0.0066524437,0.6367976665496826,226.95805724,0.07001953125,2581,300.0,0.0002,0.005393088096752763,0.2,0.47423213720321655
523,1087,984,1071104,-0.42173904180526733,-0.004349470371380448,-41.677747344970705,0.008314504,0.6096203327178955,226.69099186,0.09189453125,2586,300.0,0.0002,0.004875238100066781,0.2,0.47435638308525085
524,1087,986,1073152,-0.4315849244594574,-0.00947939686011523,-41.698152732849124,0.009770478,0.6322498321533203,226.83427250999998,0.1025390625,2591,300.0,0.0002,0.004531215061433613,0.2,0.47459930181503296
525,1088,988,1075200,-0.4329794645309448,-0.006169994024094194,-41.73138217926025,0.009759146,0.6681326627731323,225.65062332999997,0.1232421875,2596,300.0,0.0002,0.007734441850334406,0.2,0.47480466961860657
526,1088,989,1077248,-0.42860376834869385,-0.010653160884976387,-41.75881118774414,0.008368897,0.6675164103507996,225.65062332999997,0.11572265625,2601,300.0,0.0002,0.009251251863315702,0.2,0.47507718205451965
527,1088,991,1079296,-0.41747915744781494,7.809627362910439e-05,-41.79678053014419,0.030220304,0.6663018465042114,225.61717918,0.20232077205882354,2606,300.0,0.0002,0.0065162201302454755,0.2,0.47531658411026
528,1088,993,1081344,-0.42907726764678955,-0.0061632962198928,-41.82471923828125,0.005785254,0.6253922581672668,225.42339200999996,0.071484375,2611,300.0,0.0002,0.0070058168610557916,0.2,0.47554072737693787
529,1089,994,1083392,-0.42526090145111084,-0.011567621876019984,-41.85755615234375,0.012245627,0.5121895670890808,224.96399935999995,0.13623046875,2616,300.0,0.0002,0.005506282718852162,0.2,0.47581517696380615
530,1089,996,1085440,-0.4291984736919403,-0.007800206239335239,-41.89027919769287,0.011673551,0.6897910833358765,225.96544418000005,0.12353515625,2621,300.0,0.0002,0.005006918148137629,0.2,0.4760294258594513
531,1089,998,1087488,-0.43111616373062134,-0.009583130618557334,-41.91526699066162,0.010221813,0.6843618750572205,226.68907224000003,0.1048828125,2626,300.0,0.0002,0.005769114592112601,0.2,0.4762223958969116
532,1089,999,1089536,-0.42732226848602295,-0.004902222938835621,-41.94054279327393,0.008217793,0.6815561056137085,226.68907224000003,0.11259765625,2631,300.0,0.0002,0.00528852550778538,0.2,0.47640255093574524
533,1089,1001,1091584,-0.4320666790008545,-0.007698631705716252,-41.971782493591306,0.0061483663,0.5226453542709351,226.16252296,0.08759765625,2636,300.0,0.0002,0.0053263382287696,0.2,0.4767245054244995
534,1089,1003,1093632,-0.43375083804130554,-0.009880868857726455,-42.00708408355713,0.009858193,0.5448966026306152,226.41357542000003,0.10009765625,2641,300.0,0.0002,0.004621935193426907,0.2,0.4768979847431183
535,1090,1005,1095680,-0.4265231490135193,-0.003201679582707584,-42.024106407165526,0.006813973,0.5805888772010803,225.69974936,0.10029296875,2646,300.0,0.0002,0.006003735004924238,0.2,0.4770478904247284
536,1090,1006,1097728,-0.43755555152893066,-0.0038930446142330767,-42.04859886169434,0.011109777,0.6014444231987,226.05165405,0.13515625,2651,300.0,0.0002,0.005586170428432524,0.2,0.477263480424881
537,1090,1008,1099776,-0.44279855489730835,-0.010494148079305887,-42.076340675354004,0.009465673,0.5522900819778442,226.43723238999996,0.12021484375,2656,300.0,0.0002,0.005960159492678941,0.2,0.477491557598114
538,1090,1010,1101824,-0.4337173402309418,-0.005234058992937207,-42.10523719787598,0.008053836,0.6722220182418823,225.71323010000003,0.080859375,2661,300.0,0.0002,0.004729840275831521,0.2,0.47769972681999207
539,1090,1012,1103872,-0.43304646015167236,-0.008040538849309086,-42.1242259979248,0.008516751,0.459411084651947,225.71323010000003,0.090625,2666,300.0,0.0002,0.0035580362542532384,0.2,0.4777452349662781
540,1090,1014,1105920,-0.44451671838760376,-0.009384929435327649,-42.131507110595706,0.008341428,0.5642004013061523,225.62903326999995,0.087890625,2671,300.0,0.0002,0.006039207195863127,0.2,0.47789275646209717
541,1089,1016,1107968,-0.43759825825691223,-0.008251193119212985,-42.16078071594238,0.0075114397,0.5489718914031982,226.28019847,0.078125,2676,300.0,0.0002,0.0062925179954618216,0.2,0.4781734347343445
542,1089,1019,1110016,-0.4409189522266388,-0.0072533979546278715,-42.19794216156006,0.007980856,0.588127613067627,227.45290856999998,0.0904296875,2681,300.0,0.0002,0.006950981263071298,0.2,0.47842979431152344
543,1088,1021,1112064,-0.4215046465396881,-0.003956724214367569,-42.22512073516846,0.012446389,0.66205894947052,227.5648616,0.152734375,2686,300.0,0.0002,0.008794178743846715,0.2,0.47860246896743774
544,1088,1023,1114112,-0.4407057464122772,-0.008500993810594082,-42.24598712921143,0.008961394,0.6261700391769409,227.41913499000006,0.0904296875,2691,300.0,0.0002,0.006762038636952639,0.2,0.4787864685058594
545,1088,1025,1116160,-0.43547606468200684,-0.00893711366225034,-42.27261180877686,0.011125061,0.5888868570327759,227.18928866000002,0.10927734375,2696,300.0,0.0002,0.005818685074336827,0.2,0.47900447249412537
546,1088,1027,1118208,-0.4079160690307617,-0.0008413541596382857,-42.29662742614746,0.021528222,0.5648542642593384,227.18928866000002,0.15439453125,2701,300.0,0.0002,0.0061021983623504635,0.2,0.4791356325149536
547,1088,1029,1120256,-0.438664048910141,-0.00794405215419829,-42.317976760864255,0.007910578,0.48617762327194214,228.71148549,0.094140625,2706,300.0,0.0002,0.005353893362917006,0.2,0.4793812036514282
